wellID,replicate,family,media,strain,timeTidy,data
blank_1,6,blank,L-Leucine,blank,27.30505556,0.085600004
blank_1,6,blank,L-Leucine,blank,27.48236111,0.085600004
blank_1,6,blank,L-Leucine,blank,27.65966667,0.085199997
blank_1,6,blank,L-Leucine,blank,27.83697222,0.085299999
blank_1,6,blank,L-Leucine,blank,28.01427778,0.086199999
blank_1,6,blank,L-Leucine,blank,28.19158333,0.0854
blank_1,6,blank,L-Leucine,blank,28.36888889,0.0858
blank_1,6,blank,L-Leucine,blank,28.54619444,0.085199997
blank_1,6,blank,L-Leucine,blank,28.7235,0.085900001
blank_1,6,blank,L-Leucine,blank,28.90080556,0.085900001
blank_1,6,blank,L-Leucine,blank,29.07811111,0.085500002
blank_1,6,blank,L-Leucine,blank,29.25541667,0.0858
blank_1,6,blank,L-Leucine,blank,29.43272222,0.086000003
blank_1,6,blank,L-Leucine,blank,29.61002778,0.0854
blank_1,6,blank,L-Leucine,blank,29.78733333,0.085600004
blank_1,6,blank,L-Leucine,blank,29.96463889,0.0854
blank_1,6,blank,L-Leucine,blank,30.14194444,0.0854
blank_1,6,blank,L-Leucine,blank,30.31925,0.0858
blank_1,6,blank,L-Leucine,blank,30.49655556,0.085500002
blank_1,6,blank,L-Leucine,blank,30.67386111,0.085199997
blank_1,6,blank,L-Leucine,blank,30.85116667,0.086300001
blank_1,6,blank,L-Leucine,blank,31.02847222,0.0854
blank_1,6,blank,L-Leucine,blank,31.20577778,0.0858
blank_1,6,blank,L-Leucine,blank,31.38308333,0.0854
blank_1,6,blank,L-Leucine,blank,31.56038889,0.085299999
blank_1,6,blank,L-Leucine,blank,31.73769444,0.085699998
blank_1,6,blank,L-Leucine,blank,31.915,0.0854
blank_1,6,blank,L-Leucine,blank,32.09230556,0.086099997
blank_1,6,blank,L-Leucine,blank,32.26961111,0.085600004
blank_1,6,blank,L-Leucine,blank,32.44691667,0.085000001
blank_1,6,blank,L-Leucine,blank,32.62422222,0.084899999
blank_1,6,blank,L-Leucine,blank,32.80152778,0.086300001
blank_1,6,blank,L-Leucine,blank,32.97883333,0.084899999
blank_1,6,blank,L-Leucine,blank,33.15613889,0.085299999
blank_1,6,blank,L-Leucine,blank,33.33344444,0.0858
blank_1,6,blank,L-Leucine,blank,33.51075,0.085500002
blank_1,6,blank,L-Leucine,blank,33.68805556,0.085900001
blank_1,6,blank,L-Leucine,blank,33.86536111,0.085900001
blank_1,6,blank,L-Leucine,blank,34.04266667,0.086199999
blank_1,6,blank,L-Leucine,blank,34.21997222,0.085500002
blank_1,6,blank,L-Leucine,blank,34.39727778,0.085699998
blank_1,6,blank,L-Leucine,blank,34.57458333,0.086099997
blank_1,6,blank,L-Leucine,blank,34.75188889,0.086000003
blank_1,6,blank,L-Leucine,blank,34.92919444,0.0854
blank_1,6,blank,L-Leucine,blank,35.1065,0.085699998
blank_1,6,blank,L-Leucine,blank,35.28380556,0.084799998
blank_1,6,blank,L-Leucine,blank,35.46111111,0.085699998
blank_1,6,blank,L-Leucine,blank,35.63841667,0.0858
blank_1,6,blank,L-Leucine,blank,35.81572222,0.085600004
blank_1,6,blank,L-Leucine,blank,35.99302778,0.085299999
blank_1,6,blank,L-Leucine,blank,36.17033333,0.085900001
blank_1,6,blank,L-Leucine,blank,36.34763889,0.0854
blank_1,6,blank,L-Leucine,blank,36.52494444,0.085900001
blank_1,6,blank,L-Leucine,blank,36.70225,0.086099997
blank_1,6,blank,L-Leucine,blank,36.87955556,0.0858
blank_1,6,blank,L-Leucine,blank,37.05686111,0.085299999
blank_1,6,blank,L-Leucine,blank,37.23416667,0.086199999
blank_1,6,blank,L-Leucine,blank,37.41147222,0.085600004
blank_1,6,blank,L-Leucine,blank,37.58877778,0.085699998
blank_1,6,blank,L-Leucine,blank,37.76608333,0.0858
blank_1,6,blank,L-Leucine,blank,37.94338889,0.085600004
blank_1,6,blank,L-Leucine,blank,38.12069444,0.085699998
blank_1,6,blank,L-Leucine,blank,38.298,0.085699998
blank_1,6,blank,L-Leucine,blank,38.47530556,0.0858
blank_1,6,blank,L-Leucine,blank,38.65261111,0.0858
blank_1,6,blank,L-Leucine,blank,38.82991667,0.086099997
blank_1,6,blank,L-Leucine,blank,39.00722222,0.085699998
blank_1,6,blank,L-Leucine,blank,39.18452778,0.085600004
blank_1,6,blank,L-Leucine,blank,39.36183333,0.085600004
blank_1,6,blank,L-Leucine,blank,39.53913889,0.0858
blank_1,6,blank,L-Leucine,blank,39.71644444,0.085500002
blank_1,6,blank,L-Leucine,blank,39.89375,0.085600004
blank_1,6,blank,L-Leucine,blank,40.07105556,0.085600004
blank_1,6,blank,L-Leucine,blank,40.24836111,0.085699998
blank_1,6,blank,L-Leucine,blank,40.42566667,0.085900001
blank_1,6,blank,L-Leucine,blank,40.60297222,0.0858
blank_1,6,blank,L-Leucine,blank,40.78027778,0.086000003
blank_1,6,blank,L-Leucine,blank,40.95758333,0.085900001
blank_1,6,blank,L-Leucine,blank,41.13488889,0.085699998
blank_1,6,blank,L-Leucine,blank,41.31219444,0.0854
blank_1,6,blank,L-Leucine,blank,41.4895,0.085299999
blank_1,6,blank,L-Leucine,blank,41.66680556,0.085199997
blank_1,6,blank,L-Leucine,blank,41.84411111,0.0858
blank_1,6,blank,L-Leucine,blank,42.02141667,0.0858
blank_1,6,blank,L-Leucine,blank,42.19872222,0.085699998
blank_1,6,blank,L-Leucine,blank,42.37602778,0.0858
blank_1,6,blank,L-Leucine,blank,42.55333333,0.086000003
blank_1,6,blank,L-Leucine,blank,42.73063889,0.085900001
blank_1,6,blank,L-Leucine,blank,42.90794444,0.086000003
blank_1,6,blank,L-Leucine,blank,43.08525,0.085699998
blank_1,6,blank,L-Leucine,blank,43.26255556,0.086000003
blank_1,6,blank,L-Leucine,blank,43.43986111,0.086300001
blank_1,6,blank,L-Leucine,blank,43.61716667,0.085900001
blank_1,6,blank,L-Leucine,blank,43.79447222,0.086000003
blank_1,6,blank,L-Leucine,blank,43.97177778,0.085900001
blank_1,6,blank,L-Leucine,blank,44.14908333,0.086000003
blank_1,6,blank,L-Leucine,blank,44.32638889,0.085500002
blank_1,6,blank,L-Leucine,blank,44.50369444,0.0858
blank_1,6,blank,L-Leucine,blank,44.681,0.086000003
blank_1,6,blank,L-Leucine,blank,44.85830556,0.0858
blank_1,6,blank,L-Leucine,blank,45.03561111,0.0858
blank_1,6,blank,L-Leucine,blank,45.21291667,0.0858
blank_1,6,blank,L-Leucine,blank,45.39022222,0.085600004
blank_1,6,blank,L-Leucine,blank,45.56752778,0.0858
blank_1,6,blank,L-Leucine,blank,45.74483333,0.085900001
blank_1,6,blank,L-Leucine,blank,45.92213889,0.085900001
blank_1,6,blank,L-Leucine,blank,46.09944444,0.085900001
blank_1,6,blank,L-Leucine,blank,46.27675,0.085900001
blank_1,6,blank,L-Leucine,blank,46.45405556,0.0858
blank_1,6,blank,L-Leucine,blank,46.63136111,0.085699998
blank_1,6,blank,L-Leucine,blank,46.80866667,0.0858
blank_1,6,blank,L-Leucine,blank,46.98597222,0.085900001
blank_1,6,blank,L-Leucine,blank,47.16327778,0.086000003
blank_1,6,blank,L-Leucine,blank,47.34058333,0.085900001
blank_1,6,blank,L-Leucine,blank,47.51788889,0.085900001
blank_1,6,blank,L-Leucine,blank,47.69519444,0.085900001
blank_1,6,blank,L-Leucine,blank,47.8725,0.085900001
blank_1,6,blank,L-Leucine,blank,48.04980556,0.085699998
AWT_2,3,A,L-Leucine,AWT,0,0.086000003
AWT_2,3,A,L-Leucine,AWT,0.177305556,0.0858
AWT_2,3,A,L-Leucine,AWT,0.354611111,0.085500002
AWT_2,3,A,L-Leucine,AWT,0.531916667,0.085299999
AWT_2,3,A,L-Leucine,AWT,0.709222222,0.084799998
AWT_2,3,A,L-Leucine,AWT,0.886527778,0.086000003
AWT_2,3,A,L-Leucine,AWT,1.063833333,0.085199997
AWT_2,3,A,L-Leucine,AWT,1.241138889,0.085600004
AWT_2,3,A,L-Leucine,AWT,1.418444444,0.085600004
AWT_2,3,A,L-Leucine,AWT,1.59575,0.085299999
AWT_2,3,A,L-Leucine,AWT,1.773055556,0.085299999
AWT_2,3,A,L-Leucine,AWT,1.950361111,0.0858
AWT_2,3,A,L-Leucine,AWT,2.127666667,0.0854
AWT_2,3,A,L-Leucine,AWT,2.304972222,0.085699998
AWT_2,3,A,L-Leucine,AWT,2.482277778,0.085600004
AWT_2,3,A,L-Leucine,AWT,2.659583333,0.085500002
AWT_2,3,A,L-Leucine,AWT,2.836888889,0.085900001
AWT_2,3,A,L-Leucine,AWT,3.014194444,0.086000003
AWT_2,3,A,L-Leucine,AWT,3.1915,0.085699998
AWT_2,3,A,L-Leucine,AWT,3.368805556,0.086400002
AWT_2,3,A,L-Leucine,AWT,3.546111111,0.085699998
AWT_2,3,A,L-Leucine,AWT,3.723416667,0.086499996
AWT_2,3,A,L-Leucine,AWT,3.900722222,0.085299999
AWT_2,3,A,L-Leucine,AWT,4.078027778,0.086300001
AWT_2,3,A,L-Leucine,AWT,4.255333333,0.086900003
AWT_2,3,A,L-Leucine,AWT,4.432638889,0.0867
AWT_2,3,A,L-Leucine,AWT,4.609944444,0.087099999
AWT_2,3,A,L-Leucine,AWT,4.78725,0.087399997
AWT_2,3,A,L-Leucine,AWT,4.964555556,0.087200001
AWT_2,3,A,L-Leucine,AWT,5.141861111,0.086999997
AWT_2,3,A,L-Leucine,AWT,5.319166667,0.087300003
AWT_2,3,A,L-Leucine,AWT,5.496472222,0.087200001
AWT_2,3,A,L-Leucine,AWT,5.673777778,0.087300003
AWT_2,3,A,L-Leucine,AWT,5.851083333,0.086499996
AWT_2,3,A,L-Leucine,AWT,6.028388889,0.087099999
AWT_2,3,A,L-Leucine,AWT,6.205694444,0.087300003
AWT_2,3,A,L-Leucine,AWT,6.383,0.087399997
AWT_2,3,A,L-Leucine,AWT,6.560305556,0.087499999
AWT_2,3,A,L-Leucine,AWT,6.737611111,0.087099999
AWT_2,3,A,L-Leucine,AWT,6.914916667,0.0867
AWT_2,3,A,L-Leucine,AWT,7.092222222,0.087700002
AWT_2,3,A,L-Leucine,AWT,7.269527778,0.087099999
AWT_2,3,A,L-Leucine,AWT,7.446833333,0.088100001
AWT_2,3,A,L-Leucine,AWT,7.624138889,0.0876
AWT_2,3,A,L-Leucine,AWT,7.801444444,0.087499999
AWT_2,3,A,L-Leucine,AWT,7.97875,0.087800004
AWT_2,3,A,L-Leucine,AWT,8.156055556,0.088200003
AWT_2,3,A,L-Leucine,AWT,8.333361111,0.088200003
AWT_2,3,A,L-Leucine,AWT,8.510666667,0.088399999
AWT_2,3,A,L-Leucine,AWT,8.687972222,0.088
AWT_2,3,A,L-Leucine,AWT,8.865277778,0.088
AWT_2,3,A,L-Leucine,AWT,9.042583333,0.088
AWT_2,3,A,L-Leucine,AWT,9.219888889,0.088500001
AWT_2,3,A,L-Leucine,AWT,9.397194444,0.088299997
AWT_2,3,A,L-Leucine,AWT,9.5745,0.088200003
AWT_2,3,A,L-Leucine,AWT,9.751805556,0.088100001
AWT_2,3,A,L-Leucine,AWT,9.929111111,0.088200003
AWT_2,3,A,L-Leucine,AWT,10.10641667,0.088100001
AWT_2,3,A,L-Leucine,AWT,10.28372222,0.0876
AWT_2,3,A,L-Leucine,AWT,10.46102778,0.088200003
AWT_2,3,A,L-Leucine,AWT,10.63833333,0.088100001
AWT_2,3,A,L-Leucine,AWT,10.81563889,0.088200003
AWT_2,3,A,L-Leucine,AWT,10.99294444,0.088399999
AWT_2,3,A,L-Leucine,AWT,11.17025,0.087899998
AWT_2,3,A,L-Leucine,AWT,11.34755556,0.088299997
AWT_2,3,A,L-Leucine,AWT,11.52486111,0.088100001
AWT_2,3,A,L-Leucine,AWT,11.70216667,0.088399999
AWT_2,3,A,L-Leucine,AWT,11.87947222,0.087899998
AWT_2,3,A,L-Leucine,AWT,12.05677778,0.088100001
AWT_2,3,A,L-Leucine,AWT,12.23408333,0.088200003
AWT_2,3,A,L-Leucine,AWT,12.41138889,0.088399999
AWT_2,3,A,L-Leucine,AWT,12.58869444,0.088200003
AWT_2,3,A,L-Leucine,AWT,12.766,0.088299997
AWT_2,3,A,L-Leucine,AWT,12.94330556,0.088299997
AWT_2,3,A,L-Leucine,AWT,13.12061111,0.088200003
AWT_2,3,A,L-Leucine,AWT,13.29791667,0.0889
AWT_2,3,A,L-Leucine,AWT,13.47522222,0.088699996
AWT_2,3,A,L-Leucine,AWT,13.65252778,0.089199997
AWT_2,3,A,L-Leucine,AWT,13.82983333,0.088200003
AWT_2,3,A,L-Leucine,AWT,14.00713889,0.088299997
AWT_2,3,A,L-Leucine,AWT,14.18444444,0.088500001
AWT_2,3,A,L-Leucine,AWT,14.36175,0.089000002
AWT_2,3,A,L-Leucine,AWT,14.53905556,0.0889
AWT_2,3,A,L-Leucine,AWT,14.71636111,0.0889
AWT_2,3,A,L-Leucine,AWT,14.89366667,0.089199997
AWT_2,3,A,L-Leucine,AWT,15.07097222,0.088600002
AWT_2,3,A,L-Leucine,AWT,15.24827778,0.089000002
AWT_2,3,A,L-Leucine,AWT,15.42558333,0.0889
AWT_2,3,A,L-Leucine,AWT,15.60288889,0.0889
AWT_2,3,A,L-Leucine,AWT,15.78019444,0.088500001
AWT_2,3,A,L-Leucine,AWT,15.9575,0.088299997
AWT_2,3,A,L-Leucine,AWT,16.13480556,0.088699996
AWT_2,3,A,L-Leucine,AWT,16.31211111,0.088799998
AWT_2,3,A,L-Leucine,AWT,16.48941667,0.088799998
AWT_2,3,A,L-Leucine,AWT,16.66672222,0.089699998
AWT_2,3,A,L-Leucine,AWT,16.84402778,0.089900002
AWT_2,3,A,L-Leucine,AWT,17.02133333,0.089400001
AWT_2,3,A,L-Leucine,AWT,17.19863889,0.0889
AWT_2,3,A,L-Leucine,AWT,17.37594444,0.088799998
AWT_2,3,A,L-Leucine,AWT,17.55325,0.0889
AWT_2,3,A,L-Leucine,AWT,17.73055556,0.089199997
AWT_2,3,A,L-Leucine,AWT,17.90786111,0.088799998
AWT_2,3,A,L-Leucine,AWT,18.08516667,0.089100003
AWT_2,3,A,L-Leucine,AWT,18.26247222,0.0898
AWT_2,3,A,L-Leucine,AWT,18.43977778,0.088500001
AWT_2,3,A,L-Leucine,AWT,18.61708333,0.089599997
AWT_2,3,A,L-Leucine,AWT,18.79438889,0.089400001
AWT_2,3,A,L-Leucine,AWT,18.97169444,0.090000004
AWT_2,3,A,L-Leucine,AWT,19.149,0.089500003
AWT_2,3,A,L-Leucine,AWT,19.32630556,0.089699998
AWT_2,3,A,L-Leucine,AWT,19.50361111,0.089000002
AWT_2,3,A,L-Leucine,AWT,19.68091667,0.089299999
AWT_2,3,A,L-Leucine,AWT,19.85822222,0.089299999
AWT_2,3,A,L-Leucine,AWT,20.03552778,0.089100003
AWT_2,3,A,L-Leucine,AWT,20.21283333,0.0898
AWT_2,3,A,L-Leucine,AWT,20.39013889,0.0898
AWT_2,3,A,L-Leucine,AWT,20.56744444,0.088699996
AWT_2,3,A,L-Leucine,AWT,20.74475,0.089699998
AWT_2,3,A,L-Leucine,AWT,20.92205556,0.089699998
AWT_2,3,A,L-Leucine,AWT,21.09936111,0.089699998
AWT_2,3,A,L-Leucine,AWT,21.27666667,0.090400003
AWT_2,3,A,L-Leucine,AWT,21.45397222,0.0898
AWT_2,3,A,L-Leucine,AWT,21.63127778,0.090000004
AWT_2,3,A,L-Leucine,AWT,21.80858333,0.089900002
AWT_2,3,A,L-Leucine,AWT,21.98588889,0.089900002
AWT_2,3,A,L-Leucine,AWT,22.16319444,0.090099998
AWT_2,3,A,L-Leucine,AWT,22.3405,0.090400003
AWT_2,3,A,L-Leucine,AWT,22.51780556,0.0898
AWT_2,3,A,L-Leucine,AWT,22.69511111,0.0902
AWT_2,3,A,L-Leucine,AWT,22.87241667,0.090300001
AWT_2,3,A,L-Leucine,AWT,23.04972222,0.0902
AWT_2,3,A,L-Leucine,AWT,23.22702778,0.0902
AWT_2,3,A,L-Leucine,AWT,23.40433333,0.090099998
AWT_2,3,A,L-Leucine,AWT,23.58163889,0.090899996
AWT_2,3,A,L-Leucine,AWT,23.75894444,0.090499997
AWT_2,3,A,L-Leucine,AWT,23.93625,0.090300001
AWT_2,3,A,L-Leucine,AWT,24.11355556,0.090800002
AWT_2,3,A,L-Leucine,AWT,24.29086111,0.0902
AWT_2,3,A,L-Leucine,AWT,24.46816667,0.090599999
AWT_2,3,A,L-Leucine,AWT,24.64547222,0.090000004
AWT_2,3,A,L-Leucine,AWT,24.82277778,0.090400003
AWT_2,3,A,L-Leucine,AWT,25.00008333,0.090899996
AWT_2,3,A,L-Leucine,AWT,25.17738889,0.0902
AWT_2,3,A,L-Leucine,AWT,25.35469444,0.0902
AWT_2,3,A,L-Leucine,AWT,25.532,0.090599999
AWT_2,3,A,L-Leucine,AWT,25.70930556,0.090300001
AWT_2,3,A,L-Leucine,AWT,25.88661111,0.090800002
AWT_2,3,A,L-Leucine,AWT,26.06391667,0.090499997
AWT_2,3,A,L-Leucine,AWT,26.24122222,0.090899996
AWT_2,3,A,L-Leucine,AWT,26.41852778,0.090800002
AWT_2,3,A,L-Leucine,AWT,26.59583333,0.0898
AWT_2,3,A,L-Leucine,AWT,26.77313889,0.091300003
AWT_2,3,A,L-Leucine,AWT,26.95044444,0.090800002
AWT_2,3,A,L-Leucine,AWT,27.12775,0.0911
AWT_2,3,A,L-Leucine,AWT,27.30505556,0.090400003
AWT_2,3,A,L-Leucine,AWT,27.48236111,0.090800002
AWT_2,3,A,L-Leucine,AWT,27.65966667,0.091600001
AWT_2,3,A,L-Leucine,AWT,27.83697222,0.0911
AWT_2,3,A,L-Leucine,AWT,28.01427778,0.091499999
AWT_2,3,A,L-Leucine,AWT,28.19158333,0.090700001
AWT_2,3,A,L-Leucine,AWT,28.36888889,0.0911
AWT_2,3,A,L-Leucine,AWT,28.54619444,0.091600001
AWT_2,3,A,L-Leucine,AWT,28.7235,0.091200002
AWT_2,3,A,L-Leucine,AWT,28.90080556,0.091399997
AWT_2,3,A,L-Leucine,AWT,29.07811111,0.091200002
AWT_2,3,A,L-Leucine,AWT,29.25541667,0.090899996
AWT_2,3,A,L-Leucine,AWT,29.43272222,0.091499999
AWT_2,3,A,L-Leucine,AWT,29.61002778,0.091799997
AWT_2,3,A,L-Leucine,AWT,29.78733333,0.091799997
AWT_2,3,A,L-Leucine,AWT,29.96463889,0.091300003
AWT_2,3,A,L-Leucine,AWT,30.14194444,0.091399997
AWT_2,3,A,L-Leucine,AWT,30.31925,0.091700003
AWT_2,3,A,L-Leucine,AWT,30.49655556,0.091499999
AWT_2,3,A,L-Leucine,AWT,30.67386111,0.091300003
AWT_2,3,A,L-Leucine,AWT,30.85116667,0.091499999
AWT_2,3,A,L-Leucine,AWT,31.02847222,0.091600001
AWT_2,3,A,L-Leucine,AWT,31.20577778,0.090999998
AWT_2,3,A,L-Leucine,AWT,31.38308333,0.091499999
AWT_2,3,A,L-Leucine,AWT,31.56038889,0.092
AWT_2,3,A,L-Leucine,AWT,31.73769444,0.091600001
AWT_2,3,A,L-Leucine,AWT,31.915,0.091799997
AWT_2,3,A,L-Leucine,AWT,32.09230556,0.092100002
AWT_2,3,A,L-Leucine,AWT,32.26961111,0.091799997
AWT_2,3,A,L-Leucine,AWT,32.44691667,0.091200002
AWT_2,3,A,L-Leucine,AWT,32.62422222,0.091200002
AWT_2,3,A,L-Leucine,AWT,32.80152778,0.092
AWT_2,3,A,L-Leucine,AWT,32.97883333,0.091399997
AWT_2,3,A,L-Leucine,AWT,33.15613889,0.091600001
AWT_2,3,A,L-Leucine,AWT,33.33344444,0.091600001
AWT_2,3,A,L-Leucine,AWT,33.51075,0.091399997
AWT_2,3,A,L-Leucine,AWT,33.68805556,0.091899998
AWT_2,3,A,L-Leucine,AWT,33.86536111,0.091700003
AWT_2,3,A,L-Leucine,AWT,34.04266667,0.091799997
AWT_2,3,A,L-Leucine,AWT,34.21997222,0.092
AWT_2,3,A,L-Leucine,AWT,34.39727778,0.092600003
AWT_2,3,A,L-Leucine,AWT,34.57458333,0.091799997
AWT_2,3,A,L-Leucine,AWT,34.75188889,0.091799997
AWT_2,3,A,L-Leucine,AWT,34.92919444,0.091799997
AWT_2,3,A,L-Leucine,AWT,35.1065,0.092299998
AWT_2,3,A,L-Leucine,AWT,35.28380556,0.092100002
AWT_2,3,A,L-Leucine,AWT,35.46111111,0.092299998
AWT_2,3,A,L-Leucine,AWT,35.63841667,0.092399999
AWT_2,3,A,L-Leucine,AWT,35.81572222,0.092100002
AWT_2,3,A,L-Leucine,AWT,35.99302778,0.090999998
AWT_2,3,A,L-Leucine,AWT,36.17033333,0.092399999
AWT_2,3,A,L-Leucine,AWT,36.34763889,0.092
AWT_2,3,A,L-Leucine,AWT,36.52494444,0.092399999
AWT_2,3,A,L-Leucine,AWT,36.70225,0.092299998
AWT_2,3,A,L-Leucine,AWT,36.87955556,0.091700003
AWT_2,3,A,L-Leucine,AWT,37.05686111,0.092399999
AWT_2,3,A,L-Leucine,AWT,37.23416667,0.092600003
AWT_2,3,A,L-Leucine,AWT,37.41147222,0.092299998
AWT_2,3,A,L-Leucine,AWT,37.58877778,0.092500001
AWT_2,3,A,L-Leucine,AWT,37.76608333,0.092600003
AWT_2,3,A,L-Leucine,AWT,37.94338889,0.092900001
AWT_2,3,A,L-Leucine,AWT,38.12069444,0.092799999
AWT_2,3,A,L-Leucine,AWT,38.298,0.092600003
AWT_2,3,A,L-Leucine,AWT,38.47530556,0.092799999
AWT_2,3,A,L-Leucine,AWT,38.65261111,0.092600003
AWT_2,3,A,L-Leucine,AWT,38.82991667,0.092900001
AWT_2,3,A,L-Leucine,AWT,39.00722222,0.092399999
AWT_2,3,A,L-Leucine,AWT,39.18452778,0.092299998
AWT_2,3,A,L-Leucine,AWT,39.36183333,0.092699997
AWT_2,3,A,L-Leucine,AWT,39.53913889,0.093000002
AWT_2,3,A,L-Leucine,AWT,39.71644444,0.092699997
AWT_2,3,A,L-Leucine,AWT,39.89375,0.092799999
AWT_2,3,A,L-Leucine,AWT,40.07105556,0.093099996
AWT_2,3,A,L-Leucine,AWT,40.24836111,0.092799999
AWT_2,3,A,L-Leucine,AWT,40.42566667,0.093099996
AWT_2,3,A,L-Leucine,AWT,40.60297222,0.093099996
AWT_2,3,A,L-Leucine,AWT,40.78027778,0.0933
AWT_2,3,A,L-Leucine,AWT,40.95758333,0.093400002
AWT_2,3,A,L-Leucine,AWT,41.13488889,0.0933
AWT_2,3,A,L-Leucine,AWT,41.31219444,0.093099996
AWT_2,3,A,L-Leucine,AWT,41.4895,0.093000002
AWT_2,3,A,L-Leucine,AWT,41.66680556,0.093599997
AWT_2,3,A,L-Leucine,AWT,41.84411111,0.093500003
AWT_2,3,A,L-Leucine,AWT,42.02141667,0.093000002
AWT_2,3,A,L-Leucine,AWT,42.19872222,0.093500003
AWT_2,3,A,L-Leucine,AWT,42.37602778,0.093400002
AWT_2,3,A,L-Leucine,AWT,42.55333333,0.093599997
AWT_2,3,A,L-Leucine,AWT,42.73063889,0.093900003
AWT_2,3,A,L-Leucine,AWT,42.90794444,0.093999997
AWT_2,3,A,L-Leucine,AWT,43.08525,0.093900003
AWT_2,3,A,L-Leucine,AWT,43.26255556,0.093800001
AWT_2,3,A,L-Leucine,AWT,43.43986111,0.0942
AWT_2,3,A,L-Leucine,AWT,43.61716667,0.094099998
AWT_2,3,A,L-Leucine,AWT,43.79447222,0.094300002
AWT_2,3,A,L-Leucine,AWT,43.97177778,0.0942
AWT_2,3,A,L-Leucine,AWT,44.14908333,0.094300002
AWT_2,3,A,L-Leucine,AWT,44.32638889,0.094300002
AWT_2,3,A,L-Leucine,AWT,44.50369444,0.094499998
AWT_2,3,A,L-Leucine,AWT,44.681,0.094700001
AWT_2,3,A,L-Leucine,AWT,44.85830556,0.095100001
AWT_2,3,A,L-Leucine,AWT,45.03561111,0.094899997
AWT_2,3,A,L-Leucine,AWT,45.21291667,0.095100001
AWT_2,3,A,L-Leucine,AWT,45.39022222,0.095200002
AWT_2,3,A,L-Leucine,AWT,45.56752778,0.0955
AWT_2,3,A,L-Leucine,AWT,45.74483333,0.095299996
AWT_2,3,A,L-Leucine,AWT,45.92213889,0.096100003
AWT_2,3,A,L-Leucine,AWT,46.09944444,0.096100003
AWT_2,3,A,L-Leucine,AWT,46.27675,0.096199997
AWT_2,3,A,L-Leucine,AWT,46.45405556,0.096299998
AWT_2,3,A,L-Leucine,AWT,46.63136111,0.096299998
AWT_2,3,A,L-Leucine,AWT,46.80866667,0.0964
AWT_2,3,A,L-Leucine,AWT,46.98597222,0.097000003
AWT_2,3,A,L-Leucine,AWT,47.16327778,0.097199999
AWT_2,3,A,L-Leucine,AWT,47.34058333,0.097400002
AWT_2,3,A,L-Leucine,AWT,47.51788889,0.097599998
AWT_2,3,A,L-Leucine,AWT,47.69519444,0.097900003
AWT_2,3,A,L-Leucine,AWT,47.8725,0.097800002
AWT_2,3,A,L-Leucine,AWT,48.04980556,0.097800002
BWT_2,3,B,L-Leucine,BWT,0,0.086000003
BWT_2,3,B,L-Leucine,BWT,0.177305556,0.085900001
BWT_2,3,B,L-Leucine,BWT,0.354611111,0.0858
BWT_2,3,B,L-Leucine,BWT,0.531916667,0.0854
BWT_2,3,B,L-Leucine,BWT,0.709222222,0.085100003
BWT_2,3,B,L-Leucine,BWT,0.886527778,0.086000003
BWT_2,3,B,L-Leucine,BWT,1.063833333,0.085500002
BWT_2,3,B,L-Leucine,BWT,1.241138889,0.0858
BWT_2,3,B,L-Leucine,BWT,1.418444444,0.085299999
BWT_2,3,B,L-Leucine,BWT,1.59575,0.085699998
BWT_2,3,B,L-Leucine,BWT,1.773055556,0.085199997
BWT_2,3,B,L-Leucine,BWT,1.950361111,0.085500002
BWT_2,3,B,L-Leucine,BWT,2.127666667,0.085900001
BWT_2,3,B,L-Leucine,BWT,2.304972222,0.086099997
BWT_2,3,B,L-Leucine,BWT,2.482277778,0.086000003
BWT_2,3,B,L-Leucine,BWT,2.659583333,0.0854
BWT_2,3,B,L-Leucine,BWT,2.836888889,0.086199999
BWT_2,3,B,L-Leucine,BWT,3.014194444,0.085100003
BWT_2,3,B,L-Leucine,BWT,3.1915,0.0858
BWT_2,3,B,L-Leucine,BWT,3.368805556,0.0858
BWT_2,3,B,L-Leucine,BWT,3.546111111,0.0854
BWT_2,3,B,L-Leucine,BWT,3.723416667,0.085900001
BWT_2,3,B,L-Leucine,BWT,3.900722222,0.085699998
BWT_2,3,B,L-Leucine,BWT,4.078027778,0.085699998
BWT_2,3,B,L-Leucine,BWT,4.255333333,0.086800002
BWT_2,3,B,L-Leucine,BWT,4.432638889,0.085600004
BWT_2,3,B,L-Leucine,BWT,4.609944444,0.086499996
BWT_2,3,B,L-Leucine,BWT,4.78725,0.086499996
BWT_2,3,B,L-Leucine,BWT,4.964555556,0.086000003
BWT_2,3,B,L-Leucine,BWT,5.141861111,0.085699998
BWT_2,3,B,L-Leucine,BWT,5.319166667,0.086400002
BWT_2,3,B,L-Leucine,BWT,5.496472222,0.086400002
BWT_2,3,B,L-Leucine,BWT,5.673777778,0.086300001
BWT_2,3,B,L-Leucine,BWT,5.851083333,0.085900001
BWT_2,3,B,L-Leucine,BWT,6.028388889,0.0867
BWT_2,3,B,L-Leucine,BWT,6.205694444,0.085500002
BWT_2,3,B,L-Leucine,BWT,6.383,0.086599998
BWT_2,3,B,L-Leucine,BWT,6.560305556,0.086499996
BWT_2,3,B,L-Leucine,BWT,6.737611111,0.086499996
BWT_2,3,B,L-Leucine,BWT,6.914916667,0.085699998
BWT_2,3,B,L-Leucine,BWT,7.092222222,0.086499996
